V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
60,60,57,51,60,57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,1
60,57,51,60,57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,1
57,51,60,57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,1
51,60,57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,1
60,57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,1
57,69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,1
69,84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,1
84,84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,1
84,84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,1
84,84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,1
84,93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,1
93,99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,1
99,102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,1
102,105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,1
105,108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,1
108,108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,1
108,108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,1
108,108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,1
108,108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,1
108,108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,1
108,108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,1
108,108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,1
108,108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,1
108,108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,1
108,108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,1
108,108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,1
108,102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,1
102,105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,1
105,99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,1
99,99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,1
99,93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,1
93,84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,1
84,84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,1
84,93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,1
93,99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,1
99,102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,1
102,102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,1
102,102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,1
102,102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,1
102,102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,1
102,99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,1
99,96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,1
96,99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,1
99,99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,1
99,99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,1
99,99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,1
99,99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,1
99,99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,1
99,102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,1
102,102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,1
102,99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,1
99,99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,1
99,99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,1
99,99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,1
99,99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,1
99,99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,1
99,99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,1
99,102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,1
102,102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,1
102,105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,1
105,102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,1
102,102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,1
102,105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,1
105,105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,1
105,108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,1
108,108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,1
108,108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,1
108,105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,1
105,102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,1
102,105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,1
105,102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,1
102,102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,1
102,102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,1
102,102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,1
102,105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,1
105,108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,1
108,108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,1
108,111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,1
111,111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,1
111,111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,1
111,111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,1
111,108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,1
108,105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,1
105,102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,1
102,102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,1
102,105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,1
105,111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,1
111,111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,1
111,111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,1
111,114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,1
114,111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,1
111,111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,1
111,111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,1
111,111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,1
111,99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,1
99,96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,1
96,90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,1
90,102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,1
102,111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,1
111,96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,1
96,102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,1
102,108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,1
108,108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,1
108,105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,1
105,111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,1
111,111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,1
111,78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,1
78,108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,1
108,108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,1
108,108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,1
108,117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,1
117,105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,1
105,57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,99,1
57,57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,99,102,1
57,63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,99,102,84,1
63,84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,99,102,84,72,1
84,96,102,102,102,102,99,93,90,93,96,99,96,96,87,90,90,84,84,81,66,60,54,96,93,87,90,84,75,69,63,66,72,84,90,96,90,93,81,66,75,84,84,93,96,99,102,84,72,60,1
